t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,phi_p_sim
2.78,0.08829468,0.08919755,0.4827287,0.4299342,0.2099552,0.2115431,0,0.1061997
2.79,0.09163405,0.09254169,0.4251728,0.3685403,0.2099552,0.2115458,0,0.1063029
2.8,0.09435074,0.09525736,0.3644194,0.3054234,0.2099552,0.2115478,0,0.1063791
2.81,0.09657598,0.0973348,0.3010013,0.2410748,0.2099552,0.211549,0,0.1064298
2.82,0.09802854,0.09890658,0.2298558,0.1785763,0.2099552,0.2115446,0,0.1062768
2.83,0.09876549,0.09973154,0.1643061,0.1132352,0.2099552,0.2115461,0,0.1063243
2.84,0.09891271,0.09981503,0.0995557,0.04619963,0.2099552,0.2115501,0,0.1064681
2.85,0.09833369,0.09929071,0.02601205,-0.01923494,0.2099552,0.2115504,0,0.1064849
2.86,0.09726691,0.09806044,-0.03847186,-0.08493716,0.2099552,0.2115526,0,0.1065659
2.87,0.09571008,0.09633667,-0.1053539,-0.1464366,0.2099552,0.2115482,0,0.1064135
2.88,0.09339447,0.09416516,-0.1709037,-0.2035022,0.2099552,0.2115395,0,0.1060983
2.89,0.09051255,0.09128774,-0.2388517,-0.2616647,0.2099552,0.2115391,0,0.1060671
2.9,0.08704092,0.08783314,-0.300138,-0.3177838,0.2099552,0.2115389,0,0.106051
2.91,0.08300795,0.0838114,-0.3598256,-0.3717411,0.2099552,0.2115393,0,0.1060615
2.92,0.07849212,0.07925168,-0.4160492,-0.4230819,0.2148175,0.2115399,0.4862309,0.1060828
2.93,0.07339508,0.07362488,-0.4738716,-0.502318,0.2099552,0.2147576,-0.4862309,0.09989221
2.94,0.06784545,0.06877867,-0.5237,-0.5103856,0.2148175,0.2125156,0.4862309,0.0976316
2.95,0.06194476,0.06226412,-0.5713968,-0.5795878,0.2099552,0.2150098,-0.4862309,0.09311114
2.96,0.05562485,0.0566192,-0.6193601,-0.5812932,0.2099552,0.2125433,0,0.09268066
2.97,0.04882199,0.04998221,-0.6595959,-0.612772,0.2099552,0.2117601,0,0.09580346
2.98,0.04186711,0.04278699,-0.6945025,-0.64886,0.2099552,0.2115373,0,0.09904166
2.99,0.03470035,0.03546111,-0.7262115,-0.6769829,0.2099552,0.2114837,0,0.1012618
3,0.02720332,0.02802717,-0.7557889,-0.6974155,0.2099552,0.2114795,0,0.1026879
3.01,0.01953209,0.02035161,-0.7765729,-0.7139872,0.2099552,0.2114925,0,0.1037822
3.02,0.01184131,0.01254142,-0.7917613,-0.7252696,0.2099552,0.2115058,0,0.104538
3.03,0.003959431,0.004761701,-0.8050844,-0.7291789,0.2099552,0.2115124,0,0.1049077
3.04,-0.00386103,-0.00313122,-0.8109466,-0.7299933,0.2099552,0.2115213,0,0.1052923
3.05,-0.01154059,-0.01093554,-0.8122789,-0.7244356,0.2099552,0.2115249,0,0.1054634
3.06,-0.01912696,-0.01853781,-0.8096142,-0.7117363,0.2099552,0.2115231,0,0.1054225
3.07,-0.02667129,-0.02597432,-0.7984229,-0.6941568,0.2099552,0.2115216,0,0.1053753
3.08,-0.03392937,-0.03331732,-0.7840339,-0.6740979,0.2099552,0.2115245,0,0.1054801
3.09,-0.04103219,-0.04035368,-0.7659144,-0.6480242,0.2099552,0.2115234,0,0.1054436
3.1,-0.04781754,-0.04717246,-0.7398011,-0.6190067,0.2099552,0.211525,0,0.1055033
3.11,-0.05421992,-0.05364705,-0.7112896,-0.5853192,0.2099552,0.2115249,0,0.1055014
3.12,-0.06038554,-0.05969435,-0.6793141,-0.5465214,0.2099552,0.2115223,0,0.1054085
3.13,-0.06603715,-0.0654507,-0.6417429,-0.506446,0.2099552,0.2115248,0,0.1054957
3.14,-0.07136624,-0.07068592,-0.5983095,-0.4611031,0.2099552,0.2115227,0,0.1054218
3.15,-0.07609978,-0.07554335,-0.5532774,-0.4145676,0.2099552,0.2115247,0,0.1054909
3.16,-0.08028698,-0.07979928,-0.5055806,-0.363017,0.2099552,0.2115215,0,0.1053805
3.17,-0.0840258,-0.08346009,-0.4560186,-0.3079514,0.2099552,0.2115171,0,0.1052184
3.18,-0.08723412,-0.0866357,-0.3971304,-0.2524743,0.2099552,0.2115171,0,0.1052072
3.19,-0.08978438,-0.0892786,-0.3419726,-0.1959843,0.2099552,0.2115181,0,0.1052408
3.2,-0.09177692,-0.09125794,-0.2836173,-0.1364971,0.2099552,0.2115155,0,0.1051459
3.21,-0.09324516,-0.09264962,-0.2170017,-0.07644429,0.2099552,0.2115142,0,0.1050983
3.22,-0.09411721,-0.09351128,-0.1573141,-0.01733074,0.2099552,0.2115162,0,0.105163
3.23,-0.09433835,-0.09378892,-0.09442899,0.04178941,0.2099552,0.2115177,0,0.10522
3.24,-0.0939775,-0.09341916,-0.03260969,0.1017773,0.2099552,0.2115167,0,0.105187
3.25,-0.09302672,-0.09245953,0.03214069,0.1609849,0.2099552,0.2115164,0,0.1051761
3.26,-0.09151262,-0.09091947,0.09369352,0.2190658,0.2099552,0.2115165,0,0.1051798
3.27,-0.08950553,-0.08882866,0.1517823,0.275362,0.2099552,0.2115175,0,0.1052153
3.28,-0.08687405,-0.08626277,0.2141346,0.3284998,0.2099552,0.2115211,0,0.1053457
3.29,-0.08365481,-0.08310889,0.2687594,0.3809889,0.2099552,0.2115211,0,0.105351
3.3,-0.0800027,-0.07937621,0.3225848,0.4324056,0.2099552,0.2115188,0,0.1052718
3.31,-0.07592119,-0.07521985,0.374012,0.4796841,0.2099552,0.2115202,0,0.1053204
3.32,-0.07127668,-0.07067627,0.4273045,0.5227551,0.2099552,0.2115238,0,0.1054483
3.33,-0.06632984,-0.06561709,0.4720702,0.564666,0.2099552,0.2115224,0,0.1054071
3.34,-0.0609844,-0.06026419,0.5155036,0.6011129,0.2099552,0.2115256,0,0.1055219
3.35,-0.05526047,-0.05457012,0.5565388,0.6339476,0.2099552,0.2115279,0,0.1056093
3.36,-0.0491907,-0.04853583,0.5959753,0.6636517,0.2099552,0.2115283,0,0.1056309
3.37,-0.04298701,-0.04218855,0.6284837,0.690107,0.2099552,0.2115274,0,0.1056007
3.38,-0.03642637,-0.03573649,0.6572617,0.7098321,0.2099552,0.2115319,0,0.1057625
3.39,-0.02968433,-0.02900056,0.6825756,0.7275208,0.2099552,0.2115309,0,0.1057346
3.4,-0.02270738,-0.02210283,0.7030932,0.7410394,0.2099552,0.2115302,0,0.1057081
3.41,-0.015731,-0.01501424,0.7185481,0.751657,0.2099552,0.2115269,0,0.1055897
3.42,-0.008675627,-0.007951393,0.7310718,0.7557196,0.2099552,0.2115288,0,0.1056516
3.43,-0.001537131,-0.0008767598,0.7377333,0.7552915,0.2099552,0.2115301,0,0.105703
3.44,0.005581622,0.006234146,0.7395986,0.751695,0.2099552,0.2115288,0,0.1056568
3.45,0.01257664,0.01329445,0.7366675,0.7438534,0.2099552,0.2115277,0,0.1056156
3.46,0.0193998,0.02019063,0.7284071,0.7304861,0.2099552,0.2115293,0,0.1056705
3.47,0.02605049,0.02686088,0.7164163,0.7116328,0.2099552,0.2115329,0,0.1058003
3.48,0.03249183,0.0333035,0.7001621,0.6884816,0.2099552,0.2115358,0,0.1059134
3.49,0.03878457,0.03949393,0.6804439,0.6615261,0.2099552,0.2115378,0,0.1059919
3.5,0.04471114,0.04549568,0.6521989,0.6328289,0.2099552,0.2115355,0,0.1059156
3.51,0.05029884,0.05111818,0.622888,0.5991887,0.2099552,0.2115368,0,0.1059594
3.52,0.05553841,0.05635316,0.5901131,0.5616695,0.2099552,0.2115388,0,0.1060333
3.53,0.06032535,0.06120156,0.5493444,0.5212709,0.2099552,0.2115399,0,0.1060777
3.54,0.06469433,0.06557126,0.5109738,0.4770231,0.2099552,0.2115428,0,0.106186
3.55,0.06874336,0.06948476,0.4686062,0.4303896,0.2099552,0.2115447,0,0.1062605
3.56,0.07222603,0.07305219,0.4214424,0.3841493,0.2099552,0.2115411,0,0.1061393
3.57,0.07521807,0.07606294,0.3681499,0.3343804,0.2099552,0.211542,0,0.1061647
3.58,0.07775412,0.07854859,0.317522,0.2827317,0.2099552,0.2115431,0,0.1062056
3.59,0.07975347,0.08055937,0.2660947,0.230813,0.2099552,0.2115421,0,0.1061694
3.6,0.08115518,0.08203341,0.210937,0.177748,0.2099552,0.2115418,0,0.1061594
3.61,0.08197163,0.08290169,0.1507165,0.1227711,0.2099552,0.2115442,0,0.1062444
3.62,0.08233162,0.08316743,0.09502584,0.06668904,0.2099552,0.2115476,0,0.1063678
3.63,0.08208975,0.08296397,0.03853579,0.01257661,0.2099552,0.2115463,0,0.1063321
3.64,0.08128677,0.08218238,-0.02168473,-0.04179785,0.2099552,0.211547,0,0.1063568
3.65,0.07999948,0.08083873,-0.07737539,-0.09573355,0.2099552,0.2115482,0,0.1064008
3.66,0.07822629,0.07901504,-0.1304014,-0.1474513,0.2099552,0.211547,0,0.1063592
3.67,0.07585727,0.07672881,-0.1839604,-0.1968169,0.2099552,0.2115444,0,0.1062669
3.68,0.07302598,0.07387488,-0.2385852,-0.2460274,0.2099552,0.2115457,0,0.1063093
3.69,0.06978476,0.07055999,-0.2870814,-0.2927347,0.2099552,0.2115457,0,0.1063092
3.7,0.06606816,0.06686009,-0.3366434,-0.3357557,0.2099552,0.2115431,0,0.1062157
3.71,0.06183231,0.06272469,-0.3862054,-0.3765769,0.2099552,0.2115421,0,0.1061734
3.72,0.05725095,0.05809582,-0.4283065,-0.416454,0.2099552,0.2115449,0,0.106272
3.73,0.05237544,0.05312935,-0.4674765,-0.4523079,0.2099552,0.211545,0,0.1062785
3.74,0.0471418,0.0479084,-0.505847,-0.4832036,0.2099552,0.2115418,0,0.1061676
3.75,0.04161876,0.04238174,-0.5418195,-0.510971,0.2099552,0.2115403,0,0.1061085
3.76,0.03593747,0.0365978,-0.5711304,-0.5351155,0.2099552,0.2115392,0,0.1060636
3.77,0.02995927,0.03069016,-0.5983095,-0.5536781,0.2099552,0.2115348,0,0.1059027
3.78,0.02378988,0.02454567,-0.6220247,-0.5698488,0.2099552,0.2115345,0,0.105883
3.79,0.01750662,0.01823419,-0.64121,-0.5825906,0.2099552,0.2115351,0,0.1059008
3.8,0.01109918,0.01184245,-0.6561319,-0.5908312,0.2099552,0.2115345,0,0.1058771
3.81,0.004602368,0.005372711,-0.665991,-0.5953746,0.2099552,0.2115346,0,0.1058808
3.82,-0.001755894,-0.001148765,-0.6718532,-0.5963911,0.2099552,0.2115357,0,0.1059177
3.83,-0.00819931,-0.007500952,-0.6737184,-0.5903652,0.2099552,0.2115305,0,0.1057356
3.84,-0.01457579,-0.01386301,-0.6715868,-0.5822161,0.2099552,0.2115305,0,0.1057278
3.85,-0.02080677,-0.02013791,-0.6641258,-0.5704571,0.2099552,0.211531,0,0.1057405
3.86,-0.02692153,-0.02623289,-0.651602,-0.5540856,0.2099552,0.2115297,0,0.1056933
3.87,-0.03287916,-0.03216478,-0.637746,-0.5344391,0.2099552,0.2115296,0,0.1056864
3.88,-0.03860321,-0.03790692,-0.6190936,-0.5117279,0.2099552,0.2115304,0,0.1057143
3.89,-0.04398842,-0.04338637,-0.5927138,-0.485268,0.2099552,0.2115302,0,0.1057102
3.9,-0.04912155,-0.04849242,-0.566334,-0.4538639,0.2099552,0.2115268,0,0.1055879
3.91,-0.05384593,-0.05329561,-0.5370231,-0.4200578,0.2099552,0.2115256,0,0.1055392
3.92,-0.05824695,-0.05766926,-0.5026495,-0.382073,0.2099552,0.211522,0,0.105406
3.93,-0.06225423,-0.06167683,-0.4616143,-0.3421883,0.2099552,0.2115207,0,0.1053501
3.94,-0.06578927,-0.06527309,-0.4224443,-0.3000965,0.2099552,0.2115198,0,0.1053116
3.95,-0.06901228,-0.06837779,-0.381942,-0.2549402,0.2099552,0.211517,0,0.1052075
3.96,-0.0716431,-0.0711371,-0.3339787,-0.2103659,0.2099552,0.2115194,0,0.1052869
3.97,-0.07383024,-0.07331648,-0.2876143,-0.161969,0.2099552,0.2115163,0,0.1051776
3.98,-0.07565691,-0.07501326,-0.240184,-0.1127218,0.2099552,0.2115146,0,0.1051133
3.99,-0.07698756,-0.07633918,-0.1908884,-0.06514412,0.2099552,0.2115181,0,0.1052343
4,-0.07775418,-0.07718921,-0.1359971,-0.01707168,0.2099552,0.2115205,0,0.1053223
4.01,-0.07790046,-0.07747417,-0.08590218,0.03279791,0.2099552,0.211519,0,0.1052764
4.02,-0.07768098,-0.07712466,-0.03474139,0.0850547,0.2099552,0.2115132,0,0.1050693
4.03,-0.0769133,-0.07638142,0.01695233,0.1342888,0.2099552,0.2115142,0,0.1050938
4.04,-0.07574929,-0.07512415,0.06997836,0.1832213,0.2099552,0.2115138,0,0.1050791
4.05,-0.07412431,-0.0734724,0.1192739,0.2293576,0.2099552,0.2115169,0,0.1051873
4.06,-0.07203709,-0.07138994,0.1661713,0.2737491,0.2099552,0.2115198,0,0.1052948
4.07,-0.06944646,-0.06886488,0.2152004,0.3167171,0.2099552,0.2115215,0,0.1053618
4.08,-0.06651673,-0.06585376,0.2578344,0.359093,0.2099552,0.2115203,0,0.1053243
4.09,-0.06321908,-0.06250773,0.3015343,0.3978359,0.2099552,0.2115224,0,0.1054023
4.1,-0.05948557,-0.05883141,0.3420365,0.4334228,0.2099552,0.2115255,0,0.1055167
4.11,-0.05551086,-0.05475434,0.3830718,0.4676222,0.2099552,0.2115255,0,0.1055219
4.12,-0.05108316,-0.05044766,0.4195771,0.4972164,0.2099552,0.2115291,0,0.1056555
4.13,-0.04636912,-0.0457398,0.4518191,0.5262513,0.2099552,0.2115272,0,0.1055928
4.14,-0.04139655,-0.0407505,0.4843275,0.5522825,0.2099552,0.2115258,0,0.1055425
4.15,-0.03616687,-0.03553291,0.5091085,0.5747424,0.2099552,0.2115255,0,0.1055296
4.16,-0.0309683,-0.03009516,0.5338895,0.594059,0.2099552,0.2115249,0,0.1055055
4.17,-0.02539053,-0.0247143,0.5578712,0.6055018,0.2099552,0.211533,0,0.1057925
4.18,-0.01958015,-0.01904237,0.5714608,0.6173003,0.2099552,0.211531,0,0.1057374
4.19,-0.0140039,-0.01313544,0.5799875,0.6280351,0.2099552,0.211525,0,0.1055248
4.2,-0.008504199,-0.007462792,0.5930442,0.6288912,0.2099552,0.211533,0,0.1058001
4.21,-0.002709883,-0.001966288,0.6042356,0.6232018,0.2099552,0.2115441,0,0.1062062
4.22,0.00314183,0.003748488,0.5999722,0.6198072,0.2050929,0.2115406,-0.4862309,0.1061043
4.23,0.008576943,0.01015516,0.5965082,0.6472076,0.2099552,0.2083149,0.4862309,0.1120114
4.24,0.01400951,0.01482848,0.5986399,0.5950415,0.2099552,0.2105675,0,0.1146402
4.25,0.01973818,0.02001393,0.5879814,0.5738478,0.2050929,0.2112968,-0.4862309,0.11319
4.26,0.0250383,0.02620852,0.5669309,0.5971929,0.2099552,0.2082839,0.4862309,0.116863
4.27,0.02981859,0.03073115,0.552009,0.5438039,0.2099552,0.2105841,0,0.1175902
4.28,0.03468795,0.03526952,0.5357547,0.5122381,0.2099552,0.2113306,0,0.1153803
4.29,0.03938238,0.0398992,0.5061774,0.4899027,0.2099552,0.2115432,0,0.1126174
4.3,0.04353595,0.04437977,0.4800641,0.4671714,0.2099552,0.2115867,0,0.1103572
4.31,0.04736607,0.04830366,0.4550166,0.4356472,0.2099552,0.2115933,0,0.1091263
4.32,0.05119021,0.05180818,0.4195771,0.3999399,0.2099552,0.2115883,0,0.1083668
4.33,0.05441622,0.05525464,0.3804072,0.3679304,0.2099552,0.2115689,0,0.1074287
4.34,0.05719187,0.05815173,0.3436353,0.329562,0.2099552,0.2115624,0,0.1070644
4.35,0.05966027,0.0605365,0.30713,0.2872749,0.2099552,0.2115615,0,0.1069673
4.36,0.06178013,0.06257227,0.2596996,0.2452817,0.2099552,0.2115574,0,0.1067934
4.37,0.06329833,0.06426299,0.2162663,0.2037586,0.2099552,0.2115516,0,0.1065678
4.38,0.06450993,0.06536406,0.1762969,0.1581829,0.2099552,0.2115539,0,0.106633
4.39,0.06542788,0.06611405,0.1251361,0.1142725,0.2099552,0.2115513,0,0.1065365
4.4,0.06575975,0.06658582,0.07424176,0.07320701,0.2099552,0.2115437,0,0.1062577
4.41,0.06533584,0.06650778,0.02814375,0.0294084,0.2099552,0.2115438,0,0.1062458
4.42,0.06444548,0.06565494,-0.01102623,-0.02041603,0.2050929,0.211556,-0.4862309,0.1066762
4.43,0.06324226,0.06488281,-0.04939683,-0.03804478,0.2148175,0.2083461,0.9724617,0.1131652
4.44,0.06204625,0.06186813,-0.09096497,-0.152189,0.2099552,0.2138085,-0.4862309,0.1093544
4.45,0.06051402,0.06083994,-0.1391947,-0.1534384,0.2099552,0.2122724,0,0.1048034
4.46,0.05841696,0.05909764,-0.1927536,-0.1773171,0.2099552,0.2117511,0,0.1038218
4.47,0.0557812,0.05670442,-0.2351212,-0.2111055,0.2099552,0.2115855,0,0.1041203
4.48,0.05284805,0.05372231,-0.2777552,-0.2489802,0.2148175,0.2115427,0.4862309,0.104812
4.49,0.04930095,0.04980273,-0.3131947,-0.3159209,0.2099552,0.2147518,-0.4862309,0.09913497
4.5,0.04539258,0.0466276,-0.3411733,-0.3156585,0.2099552,0.2125169,0,0.09744661
4.51,0.04158244,0.04244556,-0.364089,-0.346121,0.2099552,0.2118005,0,0.09951112
4.52,0.03770772,0.03823966,-0.3981962,-0.3725394,0.2099552,0.2115714,0,0.1012479
4.53,0.03342248,0.03407639,-0.4307046,-0.3916417,0.2099552,0.2114998,0,0.1022962
4.54,0.02886171,0.02960771,-0.4600155,-0.4106474,0.2099552,0.2114897,0,0.103268
4.55,0.02414854,0.02487288,-0.4831977,-0.4283202,0.2099552,0.211498,0,0.1040834
4.56,0.01900156,0.0199992,-0.5031824,-0.4423005,0.2099552,0.2115068,0,0.1046248
4.57,0.01359521,0.01473634,-0.5111763,-0.4579954,0.2099552,0.211524,0,0.1053458
4.58,0.008459779,0.009196213,-0.5175714,-0.4726604,0.2099552,0.2115408,0,0.1060204
4.59,0.003581188,0.003924078,-0.5260982,-0.4760903,0.2099552,0.2115377,0,0.105967
4.6,-0.001405152,-0.0009829956,-0.5354244,-0.4690664,0.2099552,0.2115222,0,0.1054331
4.61,-0.006442757,-0.005884598,-0.5396878,-0.4607682,0.2099552,0.2115155,0,0.1051717
4.62,-0.01155135,-0.01082179,-0.5399543,-0.4521097,0.2099552,0.2115159,0,0.1051663
4.63,-0.01652143,-0.01582407,-0.5367567,-0.4435993,0.2099552,0.211522,0,0.1053795
4.64,-0.02157816,-0.02069327,-0.5210354,-0.431361,0.2099552,0.2115247,0,0.1054832
4.65,-0.02640661,-0.02560725,-0.5042483,-0.4195854,0.2099552,0.2115331,0,0.1057918
4.66,-0.03082896,-0.03030338,-0.4898593,-0.403137,0.2099552,0.2115354,0,0.105893
4.67,-0.03491156,-0.03455324,-0.4733387,-0.3788273,0.2099552,0.2115273,0,0.1056149
4.68,-0.03883792,-0.03838526,-0.4533539,-0.3491119,0.2099552,0.2115164,0,0.1052141
4.69,-0.04260317,-0.04200215,-0.4317705,-0.3191331,0.2099552,0.2115128,0,0.1050614
4.7,-0.04616777,-0.04545329,-0.4056572,-0.289896,0.2099552,0.2115156,0,0.1051454
4.71,-0.04950897,-0.04871145,-0.3736817,-0.2607476,0.2099552,0.2115212,0,0.1053458
4.72,-0.05249657,-0.05174794,-0.3353111,-0.2311967,0.2099552,0.2115277,0,0.1055873
4.73,-0.05499013,-0.05443069,-0.2998716,-0.1989459,0.2099552,0.2115301,0,0.1056895
4.74,-0.05712477,-0.0565978,-0.2668302,-0.1617246,0.2099552,0.2115251,0,0.1055192
4.75,-0.05876392,-0.05835523,-0.2289926,-0.1228843,0.2099552,0.2115208,0,0.1053627
4.76,-0.06012681,-0.0596043,-0.1927536,-0.0811037,0.2099552,0.211514,0,0.1051062
4.77,-0.06107244,-0.06054386,-0.1538501,-0.04101789,0.2099552,0.2115135,0,0.1050763
4.78,-0.06184201,-0.06108566,-0.1125484,-0.0007225228,0.2099552,0.2115134,0,0.1050631
4.79,-0.06214283,-0.06144482,-0.06485165,0.03547528,0.2099552,0.2115213,0,0.1053431
4.8,-0.06184509,-0.06138263,-0.02168473,0.07287376,0.2099552,0.2115242,0,0.105459
4.81,-0.0612258,-0.06071657,0.0164194,0.114374,0.2099552,0.2115178,0,0.1052392
4.82,-0.06022841,-0.05968428,0.05745463,0.1542417,0.2099552,0.2115154,0,0.1051495
4.83,-0.05890961,-0.05829095,0.09369352,0.1925443,0.2099552,0.2115152,0,0.1051328
4.84,-0.05733086,-0.0565916,0.1293995,0.2283759,0.2099552,0.2115176,0,0.1052158
4.85,-0.05542491,-0.0546563,0.1651055,0.2607649,0.2099552,0.2115234,0,0.1054251
4.86,-0.05306531,-0.05243067,0.2056078,0.2913189,0.2099552,0.2115281,0,0.1056045
4.87,-0.05040997,-0.049775,0.2399814,0.3228489,0.2099552,0.2115264,0,0.1055567
4.88,-0.04747143,-0.04681287,0.2719569,0.3525129,0.2099552,0.2115254,0,0.105525
4.89,-0.04424422,-0.04358644,0.3023337,0.3797162,0.2099552,0.2115257,0,0.1055335
4.9,-0.04069848,-0.04009718,0.3289799,0.4047781,0.2099552,0.2115258,0,0.1055382
4.91,-0.0370538,-0.03631305,0.3534944,0.428569,0.2099552,0.2115239,0,0.1054698
4.92,-0.03326164,-0.03243897,0.3769431,0.447287,0.2099552,0.2115276,0,0.1056003
4.93,-0.02924639,-0.02846889,0.4014577,0.4620578,0.2099552,0.2115329,0,0.1057927
4.94,-0.02508502,-0.02431846,0.42011,0.475205,0.2099552,0.2115346,0,0.1058662
4.95,-0.02073167,-0.02003843,0.4366307,0.4859418,0.2099552,0.2115354,0,0.1059026
4.96,-0.01633913,-0.0155927,0.4491544,0.4953308,0.2099552,0.2115334,0,0.1058344
4.97,-0.01180566,-0.01111905,0.4598129,0.5009086,0.2099552,0.211534,0,0.1058558
4.98,-0.007284261,-0.006545089,0.4664745,0.5047985,0.2099552,0.2115323,0,0.1057943
4.99,-0.002655217,-0.001997934,0.4712708,0.5048479,0.2099552,0.2115331,0,0.1058193
5,0.001809458,0.002615558,0.4694056,0.5036051,0.2099552,0.2115306,0,0.1057323
5.01,0.006199338,0.00705686,0.4686062,0.4967516,0.2099552,0.2115344,0,0.105862
5.02,0.01050964,0.01136641,0.4640764,0.4863188,0.2099552,0.2115385,0,0.1060153
5.03,0.01465843,0.01555975,0.4584806,0.4733759,0.2099552,0.2115411,0,0.1061185
5.04,0.0187439,0.01956773,0.4464898,0.4571548,0.2099552,0.2115445,0,0.1062454
5.05,0.02272447,0.02347719,0.4315679,0.4400398,0.2099552,0.2115439,0,0.1062335
5.06,0.02646684,0.02727259,0.4139814,0.4219146,0.2099552,0.211541,0,0.1061354
5.07,0.02997912,0.03082279,0.3945296,0.4005395,0.2099552,0.2115412,0,0.1061362
5.08,0.03326833,0.03411129,0.3729462,0.3764113,0.2099552,0.2115426,0,0.1061847
5.09,0.03625382,0.03714925,0.3518956,0.3504394,0.2099552,0.2115434,0,0.1062168
5.1,0.03908951,0.03986711,0.3265817,0.321806,0.2099552,0.2115458,0,0.1063052
5.11,0.04164032,0.04240546,0.2959386,0.2938751,0.2099552,0.2115432,0,0.1062157
5.12,0.04387686,0.04466831,0.2655618,0.2647357,0.2099552,0.2115411,0,0.1061393
5.13,0.04573231,0.04660674,0.2341192,0.2338623,0.2099552,0.2115407,0,0.1061207
5.14,0.04729438,0.04814949,0.2013444,0.2004543,0.2099552,0.2115434,0,0.1062133
5.15,0.0484136,0.04937267,0.1651055,0.1666998,0.2099552,0.2115443,0,0.1062515
5.16,0.04922701,0.05015338,0.1323306,0.1305102,0.2099552,0.2115487,0,0.1064095
5.17,0.0496721,0.05060242,0.097424,0.09473696,0.2099552,0.2115503,0,0.1064754
5.18,0.04983656,0.05068879,0.05798755,0.05886517,0.2099552,0.2115515,0,0.1065254
5.19,0.04969905,0.05049249,0.02228158,0.02461672,0.2099552,0.2115496,0,0.1064604
5.2,0.04919453,0.05001126,-0.01315793,-0.00825191,0.2099552,0.2115463,0,0.1063418
5.21,0.04834806,0.04917956,-0.04726513,-0.04110271,0.2099552,0.211545,0,0.1062909
5.22,0.04717127,0.04800731,-0.08483634,-0.07352982,0.2099552,0.2115447,0,0.1062748
5.23,0.04571591,0.04650994,-0.1154795,-0.1051222,0.2099552,0.2115446,0,0.1062695
5.24,0.04400427,0.0447422,-0.1471886,-0.134826,0.2099552,0.2115431,0,0.1062125
5.25,0.04205409,0.04273729,-0.1802299,-0.1622523,0.2099552,0.2115401,0,0.1061026
5.26,0.03978529,0.04051714,-0.2103402,-0.1873186,0.2099552,0.2115362,0,0.1059585
5.27,0.03723624,0.0380051,-0.2367199,-0.2118181,0.2099552,0.2115355,0,0.1059221
5.28,0.03451348,0.03521964,-0.2620339,-0.2353094,0.2099552,0.2115363,0,0.1059441
5.29,0.03158943,0.03226914,-0.2902789,-0.2557738,0.2099552,0.2115344,0,0.1058794
5.3,0.02839783,0.02914859,-0.3115959,-0.273836,0.2099552,0.2115324,0,0.1058018
5.31,0.02501222,0.02578748,-0.3321135,-0.2911993,0.2099552,0.2115336,0,0.1058392
5.32,0.02144942,0.02223948,-0.3520982,-0.3068106,0.2099552,0.2115352,0,0.1058956
5.33,0.01776564,0.01853224,-0.3672866,-0.3203802,0.2099552,0.2115367,0,0.1059526
5.34,0.013983,0.01472392,-0.3803432,-0.3311208,0.2099552,0.2115368,0,0.1059616
5.35,0.01020418,0.01084506,-0.392867,-0.3389702,0.2099552,0.211536,0,0.1059353
5.36,0.0063457,0.006997081,-0.4035255,-0.3425548,0.2099552,0.211532,0,0.1057905
5.37,0.002325278,0.00311423,-0.4072559,-0.3440033,0.2099552,0.2115298,0,0.1057055
5.38,-0.001573147,-0.0009055259,-0.4093876,-0.3456078,0.2099552,0.2115333,0,0.1058221
5.39,-0.005391433,-0.004810021,-0.410187,-0.3424391,0.2148175,0.2115311,0.4862309,0.1057472
5.4,-0.0092382,-0.009197807,-0.4096541,-0.3671787,0.2099552,0.2147455,-0.4862309,0.0994376
5.41,-0.01307026,-0.01225347,-0.403259,-0.3217016,0.2099552,0.2125011,0,0.09708188
5.42,-0.01661093,-0.01590844,-0.3949987,-0.3083345,0.2099552,0.2117774,0,0.09873863
5.43,-0.02016445,-0.0194031,-0.3875377,-0.2964034,0.2099552,0.2115517,0,0.1005211
5.44,-0.02365114,-0.02285342,-0.3755469,-0.2849476,0.2099552,0.2114954,0,0.1020933
5.45,-0.02695413,-0.02621967,-0.3595591,-0.2722011,0.2099552,0.2114917,0,0.1033115
5.46,-0.03002853,-0.02938541,-0.3417062,-0.2560372,0.2099552,0.2114986,0,0.1040976
5.47,-0.03275803,-0.03228881,-0.3219879,-0.2360994,0.2099552,0.2115042,0,0.1045311
5.48,-0.03537398,-0.03481308,-0.3014703,-0.211153,0.2099552,0.2115036,0,0.1046115
5.49,-0.03777131,-0.03716939,-0.278821,-0.1864709,0.2099552,0.2115073,0,0.1047854
5.5,-0.03986877,-0.03931084,-0.2532406,-0.1611671,0.2099552,0.2115115,0,0.1049568
5.51,-0.04181125,-0.04114898,-0.2276602,-0.133816,0.2099552,0.2115127,0,0.1050179
5.52,-0.0434572,-0.04280934,-0.1996817,-0.1073886,0.2099552,0.2115174,0,0.1051924
5.53,-0.0447381,-0.04418539,-0.1701043,-0.07975513,0.2099552,0.2115198,0,0.1052928
5.54,-0.04566306,-0.04518767,-0.1383953,-0.04965424,0.2099552,0.2115181,0,0.1052405
5.55,-0.04636136,-0.04581078,-0.1077521,-0.01772983,0.2099552,0.2115144,0,0.1051072
5.56,-0.04678692,-0.04618666,-0.076576,0.01293871,0.2099552,0.2115147,0,0.1051121
